DATE_TIME	TIMESTAMP	HEART_RATE	CADENCE	SPEED_SENSOR	SPEED_GPS	SPEED_SMOOTHED	PRESSURE	TEMPERATURE	LATITUDE_6	LONGITUDE_6	ACCURACY_GPS	ALTITUDE_GPS	ALTITUDE_BARO	ALTITUDE_SMOOTHED	DISTANCE_SENSOR	DISTANCE_GPS	BEARING	SLOPE_GPS	SLOPE_SMOOTHED	V_SPEED_GPS	V_SPEED_SMOOTHED
2020-07-13T19:35:32+0200	1594661732863	161			7.01	5.98			50058280	19880726	8	328.21		328.21		25376.21	71.00	-9.62	-9.71	-40.47	-41.23
2020-07-13T19:35:33+0200	1594661733872	161			3.54	5.30			50058289	19880774	8	327.81		327.81		25379.78	73.72	-11.21	-9.66	-23.79	-39.41
2020-07-13T19:35:34+0200	1594661734848	163			1.98	4.21			50058290	19880801	9	327.51		327.51		25381.71	86.70	-15.54	-9.79	-18.44	-38.01
2020-07-13T19:35:50+0200	1594661750865	164			0.42	1.39			50058230	19880803	6	326.87		326.87		25388.39	178.77	-9.59	0.00	-2.40	0.00
2020-07-13T19:35:51+0200	1594661751805	164			0.00	1.57			50058230	19880803	5	326.75		326.75		25388.39	0.00		-12.44	-7.66	-14.61
2020-07-13T19:35:52+0200	1594661752844	164			1.60	1.71			50058235	19880825	5	326.52		326.52		25390.05	70.51	-13.81	-12.16	-13.28	-15.20
2020-07-13T19:35:53+0200	1594661753839	164			2.48	1.85			50058248	19880853	6	326.23		326.23		25392.52	54.13	-11.76	-11.88	-17.49	-15.67
2020-07-13T19:35:54+0200	1594661754843	164			2.10	2.26			50058259	19880877	6	325.97		325.97		25394.62	54.48	-12.35	-11.74	-15.54	-15.85
2020-07-13T19:35:55+0200	1594661755841	164			2.29	2.49			50058270	19880904	6	325.70		325.70		25396.91	57.60	-11.83	-11.61	-16.23	-15.90
2020-07-13T19:35:56+0200	1594661756849	164			2.51	2.60			50058284	19880932	6	325.44		325.44		25399.44	52.09	-10.26	-11.49	-15.48	-16.03
2020-07-13T19:35:57+0200	1594661757846	164			2.62	2.70			50058288	19880968	6	325.17		325.17		25402.05	80.18	-10.35	-10.97	-16.25	-16.71
2020-07-13T19:35:58+0200	1594661758839	164			2.97	2.75			50058291	19881009	6	324.85		324.85		25404.99	83.50	-10.86	-10.60	-19.34	-16.55
2020-07-13T19:35:59+0200	1594661759865	163			3.09	2.80			50058298	19881052	6	324.52		324.52		25408.16	75.77	-10.42	-10.27	-19.30	-15.95
2020-07-13T19:36:00+0200	1594661760857	163			2.74	2.82			50058309	19881086	6	324.23		324.23		25410.88	63.25	-10.67	-9.90	-17.54	-15.56
2020-07-13T19:36:01+0200	1594661761848	163			2.59	2.71			50058325	19881112	8	323.96		323.96		25413.45	46.21	-10.50	-9.52	-16.35	-15.15
2020-07-13T19:36:02+0200	1594661762839	164			2.80	2.58			50058343	19881139	8	323.67		323.67		25416.23	43.92	-10.44	-9.23	-17.56	-14.79
2020-07-13T19:36:03+0200	1594661763836	164			2.71	2.54			50058360	19881166	7	323.40		323.40		25418.93	45.56	-10.00	-8.92	-16.25	-14.20
2020-07-13T19:36:04+0200	1594661764841	164			2.34	2.55			50058373	19881192	7	323.21		323.21		25421.28	52.09	-8.08	-8.63	-11.34	-13.82
2020-07-13T19:36:05+0200	1594661765838	164			2.29	2.54			50058385	19881218	7	323.04		323.04		25423.57	54.29	-7.44	-8.33	-10.23	-13.25
2020-07-13T19:36:06+0200	1594661766833	164			2.48	2.49			50058396	19881248	7	322.86		322.86		25426.03	60.27	-7.30	-8.03	-10.85	-12.67
2020-07-13T19:36:07+0200	1594661767840	164			2.68	2.63			50058401	19881285	6	322.67		322.67		25428.73	78.11	-7.04	-7.82	-11.32	-12.36
2020-07-13T19:36:08+0200	1594661768815	164			2.72	2.72			50058409	19881320	6	322.49		322.49		25431.38	70.40	-6.79	-7.57	-11.08	-11.80
2020-07-13T19:36:09+0200	1594661769849	165			2.43	2.72			50058415	19881354	6	322.33		322.33		25433.90	74.63	-6.36	-7.32	-9.28	-11.15
2020-07-13T19:36:10+0200	1594661770824	165			3.17	2.72			50058418	19881397	6	322.09		322.09		25436.99	83.80	-7.77	-7.22	-14.77	-10.74
2020-07-13T19:36:11+0200	1594661771823	165			2.88	2.65			50058421	19881437	6	321.88		321.88		25439.86	83.34	-7.30	-7.13	-12.61	-10.65
2020-07-13T19:36:12+0200	1594661772838	165			2.48	2.59			50058427	19881471	6	321.70		321.70		25442.38	74.63	-7.15	-7.08	-10.64	-10.69
2020-07-13T19:36:13+0200	1594661773840	165			2.65	2.34			50058435	19881506	6	321.49		321.49		25445.03	70.40	-7.92	-6.98	-12.57	-10.49
2020-07-13T19:36:14+0200	1594661774843	166			2.34	2.26			50058440	19881538	6	321.31		321.31		25447.38	76.32	-7.66	-6.84	-10.77	-10.34
2020-07-13T19:36:15+0200	1594661775839	166			2.02	2.31			50058442	19881566	6	321.17		321.17		25449.40	83.65	-6.96	-6.70	-8.43	-10.26
2020-07-13T19:36:16+0200	1594661776850	166			1.66	2.29			50058445	19881589	6	321.06		321.06		25451.07	78.52	-6.57	-6.44	-6.53	-9.70
2020-07-13T19:36:17+0200	1594661777839	166			2.41	2.38			50058448	19881622	5	320.91		320.91		25453.45	81.94	-6.30	-6.14	-9.10	-9.05
2020-07-13T19:36:18+0200	1594661778846	166			2.77	2.52			50058456	19881659	6	320.72		320.72		25456.24	71.39	-6.82	-5.93	-11.32	-8.68
2020-07-13T19:36:19+0200	1594661779857	166			2.56	2.69			50058467	19881691	6	320.57		320.57		25458.83	61.83	-5.79	-5.55	-8.90	-7.93
2020-07-13T19:36:20+0200	1594661780831	166			2.90	2.65			50058474	19881729	6	320.42		320.42		25461.65	73.99	-5.32	-5.21	-9.24	-7.45
2020-07-13T19:36:21+0200	1594661781837	166			2.82	2.58			50058479	19881768	6	320.28		320.28		25464.49	78.71	-4.93	-4.86	-8.35	-7.01
2020-07-13T19:36:22+0200	1594661782828	166			2.67	2.48			50058479	19881805	5	320.15		320.15		25467.13	90.00	-4.92	-4.37	-7.87	-6.36
2020-07-13T19:36:23+0200	1594661783828	166			2.21	2.38			50058484	19881835	5	320.07		320.07		25469.34	75.45	-3.62	-3.79	-4.80	-5.40
2020-07-13T19:36:24+0200	1594661784793	166			2.29	2.29			50058484	19881866	5	319.97		319.97		25471.56	90.00	-4.52	-3.10	-6.22	-4.36
2020-07-13T19:36:25+0200	1594661785864	166			2.00	2.17			50058483	19881896	6	319.90		319.90		25473.70	92.97	-3.26	-2.36	-3.92	-3.31
2020-07-13T19:36:26+0200	1594661786845	166			2.33	2.10			50058482	19881928	6	319.82		319.82		25475.99	92.79	-3.50	-1.55	-4.89	-2.09
2020-07-13T19:36:27+0200	1594661787828	167			2.26	2.12			50058484	19881959	6	319.77		319.77		25478.21	84.26	-2.25	-0.79	-3.05	-1.05
2020-07-13T19:36:28+0200	1594661788836	167			1.92	2.19			50058485	19881986	6	319.79		319.79		25480.14	86.70	1.04	0.00	1.19	0.00
2020-07-13T19:36:29+0200	1594661789841	167			1.81	2.13			50058482	19882011	6	319.83		319.83		25481.96	100.59	2.20	0.69	2.39	0.85
2020-07-13T19:36:30+0200	1594661790819	167			2.44	2.15			50058474	19882042	6	319.85		319.85		25484.34	111.90	0.84	1.64	1.23	1.94
2020-07-13T19:36:31+0200	1594661791828	167			2.40	2.11			50058460	19882068	6	319.91		319.91		25486.77	129.99	2.48	2.51	3.57	2.91
2020-07-13T19:36:32+0200	1594661792866	168			1.97	1.98			50058449	19882091	5	320.00		320.00		25488.81	126.68	4.40	3.22	5.20	3.70
2020-07-13T19:36:33+0200	1594661793837	168			2.42	1.82			50058442	19882122	6	320.07		320.07		25491.16	109.38	2.98	3.98	4.33	4.45
2020-07-13T19:36:34+0200	1594661794818	168			1.66	1.66			50058433	19882140	6	320.15		320.15		25492.79	127.91	4.91	4.40	4.89	4.79
2020-07-13T19:36:35+0200	1594661795857	168			1.06	1.70			50058425	19882149	6	320.24		320.24		25493.89	144.16	8.20	4.98	5.20	5.44
2020-07-13T19:36:36+0200	1594661796848	168			1.45	1.57			50058418	19882166	6	320.36		320.36		25495.33	122.67	8.32	5.96	7.27	6.29
2020-07-13T19:36:37+0200	1594661797843	168			1.46	1.52			50058406	19882174	7	320.48		320.48		25496.78	156.83	8.27	6.70	7.24	6.91
2020-07-13T19:36:38+0200	1594661798836	168			2.22	1.66			50058388	19882187	7	320.56		320.56		25498.99	155.12	3.63	6.89	4.83	7.32
2020-07-13T19:36:39+0200	1594661799836	168			1.58	1.70			50058375	19882196	7	320.66		320.66		25500.57	156.04	6.32	7.31	6.00	7.79
2020-07-13T19:36:40+0200	1594661800860	168			1.38	1.77			50058364	19882206	7	320.75		320.75		25501.98	149.73	6.35	7.79	5.27	8.24
2020-07-13T19:36:41+0200	1594661801855	168			1.87	1.84			50058355	19882228	7	320.92		320.92		25503.85	122.51	9.13	7.78	10.25	8.56
2020-07-13T19:36:42+0200	1594661802836	168			1.67	1.98			50058349	19882249	7	321.11		321.11		25505.49	113.99	11.58	7.97	11.62	8.66
2020-07-13T19:36:43+0200	1594661803808	168			1.92	2.01			50058341	19882272	7	321.29		321.29		25507.35	118.45	9.64	8.00	11.11	8.71
2020-07-13T19:36:44+0200	1594661804833	168			2.58	2.01			50058328	19882303	6	321.46		321.46		25510.00	123.15	6.43	9.11	9.95	8.89
2020-07-13T19:36:45+0200	1594661805859	168			2.43	1.92			50058323	19882337	6	321.63		321.63		25512.49	102.90	6.83	9.36	9.94	9.16
2020-07-13T19:36:46+0200	1594661806826	168			1.55	1.86			50058319	19882357	6	321.80		321.80		25513.98	107.30	11.37	8.64	10.55	9.58
2020-07-13T19:36:47+0200	1594661807847	168			1.84	1.42			50058312	19882381	6	321.95		321.95		25515.87	114.43	7.97	8.57	8.81	9.71
2020-07-13T19:36:48+0200	1594661808832	168			1.18	1.21			50058305	19882393	6	322.09		322.09		25517.02	132.26	12.10	8.60	8.53	9.86
2020-07-13T19:36:49+0200	1594661809823	168			1.52	1.68			50058298	19882411	6	322.22		322.22		25518.52	121.20	8.65	8.92	7.87	10.33
2020-07-13T19:36:50+0200	1594661810845	168			0.00	1.77			50058298	19882411	6	322.34		322.34		25518.52	0.00		9.67	7.05	11.30
2020-07-13T19:36:52+0200	1594661812822	169			2.81	2.00			50058267	19882472	7	322.66		322.66		25524.08	128.36	5.76	10.88	9.71	12.69
2020-07-13T19:36:53+0200	1594661813846	169			2.35	2.48			50058254	19882499	6	322.86		322.86		25526.49	126.87	8.30	11.73	11.72	13.76
2020-07-13T19:36:54+0200	1594661814824	169			1.95	2.28			50058242	19882518	7	323.08		323.08		25528.39	134.53	11.56	12.18	13.50	15.00
2020-07-13T19:36:55+0200	1594661815832	169			2.14	2.20			50058228	19882539	6	323.36		323.36		25530.55	136.08	12.96	12.66	16.67	16.30
2020-07-13T19:36:56+0200	1594661816832	169			2.81	2.14			50058208	19882563	7	323.72		323.72		25533.36	142.39	12.82	12.80	21.60	18.15
2020-07-13T19:36:57+0200	1594661817800	169			2.11	2.21			50058191	19882574	7	324.02		324.02		25535.41	157.44	14.66	14.67	18.60	19.95
2020-07-13T19:36:58+0200	1594661818839	169			1.86	2.29			50058177	19882590	7	324.34		324.34		25537.34	143.73	16.57	14.66	18.48	20.07
2020-07-13T19:36:59+0200	1594661819841	169			1.97	2.25			50058163	19882607	7	324.70		324.70		25539.31	142.06	18.24	15.23	21.56	20.39
2020-07-13T19:37:00+0200	1594661820835	169			2.36	2.26			50058152	19882635	7	325.09		325.09		25541.65	121.46	16.64	15.32	23.54	20.62
2020-07-13T19:37:01+0200	1594661821826	169			2.65	2.36			50058143	19882669	7	325.48		325.48		25544.28	112.41	14.85	15.27	23.61	20.57
2020-07-13T19:37:02+0200	1594661822842	169			2.56	2.32			50058133	19882702	7	325.97		325.97		25546.88	115.27	18.81	15.28	28.94	19.97
2020-07-13T19:37:03+0200	1594661823830	169			2.17	2.28			50058128	19882731	7	326.32		326.32		25549.03	105.03	16.33	14.89	21.26	19.91
2020-07-13T19:37:04+0200	1594661824838	169			2.46	2.20			50058121	19882764	7	326.68		326.68		25551.51	108.28	14.51	14.43	21.43	20.32
2020-07-13T19:37:05+0200	1594661825822	169			1.73	2.11			50058115	19882786	8	326.93		326.93		25553.22	113.02	14.65	13.81	15.24	20.38
2020-07-13T19:37:06+0200	1594661826811	169			2.10	2.20			50058110	19882814	7	327.20		327.20		25555.29	105.54	13.01	13.31	16.38	19.73
2020-07-13T19:37:07+0200	1594661827823	168			2.15	2.33			50058104	19882843	7	327.47		327.47		25557.47	107.86	12.41	12.88	16.01	19.13
2020-07-13T19:37:08+0200	1594661828821	168			2.02	2.59			50058102	19882871	7	327.71		327.71		25559.48	96.35	11.93	12.10	14.43	18.20
2020-07-13T19:37:09+0200	1594661829825	168			2.71	2.66			50058094	19882907	7	328.01		328.01		25562.20	109.09	11.03	11.53	17.93	18.15
2020-07-13T19:37:10+0200	1594661830828	168			3.27	2.75			50058088	19882952	7	328.40		328.40		25565.48	101.73	11.89	11.09	23.33	17.92
2020-07-13T19:37:11+0200	1594661831821	168			3.32	2.91			50058085	19882998	7	328.77		328.77		25568.78	95.80	11.21	10.70	22.36	17.86
2020-07-13T19:37:12+0200	1594661832815	167			2.48	3.05			50058081	19883032	7	329.03		329.03		25571.25	100.38	10.54	10.32	15.69	17.40
2020-07-13T19:37:13+0200	1594661833806	167			2.71	3.05			50058074	19883068	6	329.30		329.30		25573.93	106.85	10.05	10.07	16.35	16.93
2020-07-13T19:37:14+0200	1594661834839	167			2.93	2.97			50058070	19883110	6	329.61		329.61		25576.96	98.44	10.23	9.74	18.01	16.40
2020-07-13T19:37:15+0200	1594661835829	167			3.58	2.97			50058065	19883159	6	329.95		329.95		25580.50	99.03	9.60	9.43	20.61	15.70
2020-07-13T19:37:16+0200	1594661836822	167			3.31	2.85			50058065	19883205	6	330.26		330.26		25583.79	90.00	9.44	9.02	18.73	14.95
2020-07-13T19:37:17+0200	1594661837818	165			2.82	2.70			50058062	19883244	7	330.50		330.50		25586.59	96.83	8.56	8.61	14.46	14.17
2020-07-13T19:37:18+0200	1594661838810	165			2.45	2.50			50058061	19883278	7	330.68		330.68		25589.02	92.62	7.41	8.26	10.89	13.65
2020-07-13T19:37:19+0200	1594661839801	164			2.02	2.47			50058066	19883305	7	330.85		330.85		25591.03	73.91	8.47	7.88	10.29	13.04
2020-07-13T19:37:20+0200	1594661840824	164			2.08	2.52			50058074	19883332	7	330.99		330.99		25593.15	65.23	6.59	7.46	8.21	12.07
2020-07-13T19:37:21+0200	1594661841823	164			2.33	2.55			50058078	19883364	7	331.15		331.15		25595.48	78.98	6.87	7.01	9.61	11.07
2020-07-13T19:37:22+0200	1594661842830	164			3.14	2.67			50058081	19883408	7	331.39		331.39		25598.64	83.94	7.60	6.56	14.30	10.01
2020-07-13T19:37:23+0200	1594661843805	164			3.09	2.69			50058084	19883450	6	331.60		331.60		25601.65	83.65	6.96	6.17	12.92	9.38
2020-07-13T19:37:24+0200	1594661844812	164			2.64	2.77			50058087	19883487	6	331.76		331.76		25604.32	82.80	6.01	5.88	9.53	9.15
2020-07-13T19:37:25+0200	1594661845815	164			2.74	2.61			50058091	19883525	7	331.91		331.91		25607.07	80.69	5.46	5.50	8.97	8.93
2020-07-13T19:37:26+0200	1594661846822	164			2.21	2.55			50058093	19883556	6	332.02		332.02		25609.29	84.26	4.95	5.20	6.55	8.79
2020-07-13T19:37:27+0200	1594661847805	164			2.78	2.64			50058096	19883594	7	332.16		332.16		25612.02	82.99	5.12	4.88	8.55	8.54
2020-07-13T19:37:28+0200	1594661848815	164			2.23	2.74			50058100	19883625	7	332.26		332.26		25614.28	78.64	4.43	4.40	5.94	7.96
2020-07-13T19:37:29+0200	1594661849839	165			2.72	2.95			50058108	19883662	7	332.38		332.38		25617.07	71.39	4.31	3.99	7.03	7.29
2020-07-13T19:37:30+0200	1594661850811	165			3.15	3.07			50058116	19883703	6	332.51		332.51		25620.13	73.09	4.25	3.73	8.02	6.89
2020-07-13T19:37:31+0200	1594661851827	165			3.38	3.41			50058125	19883749	6	332.64		332.64		25623.56	73.05	3.79	3.45	7.68	6.67
2020-07-13T19:37:32+0200	1594661852836	165			3.41	3.53			50058132	19883796	6	332.75		332.75		25627.00	76.94	3.19	3.24	6.54	6.56
2020-07-13T19:37:33+0200	1594661853834	165			3.51	3.52			50058134	19883845	6	332.86		332.86		25630.51	86.36	3.14	3.00	6.61	6.18
2020-07-13T19:37:34+0200	1594661854817	166			4.34	3.73			50058140	19883904	6	332.98		332.98		25634.77	81.00	2.81	2.78	7.32	5.94
2020-07-13T19:37:35+0200	1594661855829	166			3.39	3.83			50058142	19883952	7	333.06		333.06		25638.21	86.29	2.33	2.63	4.74	5.76
2020-07-13T19:37:36+0200	1594661856836	166			3.12	3.83			50058143	19883996	6	333.14		333.14		25641.35	87.97	2.55	2.45	4.77	5.39
2020-07-13T19:37:37+0200	1594661857511	166			5.08	3.72			50058144	19884044	7	333.21		333.21		25644.78	88.14	2.04	2.31	6.22	5.03
2020-07-13T19:37:38+0200	1594661858526	166			3.95	3.76			50058134	19884098	6	333.30		333.30		25648.79	106.09	2.24	2.28	5.32	4.93
2020-07-13T19:37:39+0200	1594661859544	166			3.55	3.81			50058126	19884147	6	333.37		333.37		25652.40	104.27	1.94	2.21	4.13	4.77
2020-07-13T19:37:40+0200	1594661860523	165			3.68	3.53			50058116	19884195	5	333.42		333.42		25656.00	107.98	1.39	2.23	3.06	4.67
2020-07-13T19:37:41+0200	1594661861515	165			3.60	3.40			50058102	19884240	6	333.50		333.50		25659.57	115.85	2.24	2.28	4.84	4.74
2020-07-13T19:37:42+0200	1594661862500	165			3.42	3.37			50058084	19884278	6	333.56		333.56		25662.94	126.42	1.78	2.35	3.65	4.83
2020-07-13T19:37:43+0200	1594661863508	165			2.98	3.28			50058065	19884308	6	333.62		333.62		25665.95	134.61	1.99	2.44	3.57	4.74
2020-07-13T19:37:44+0200	1594661864518	165			3.21	3.19			50058045	19884341	6	333.71		333.71		25669.19	133.35	2.78	2.50	5.35	4.66
2020-07-13T19:37:45+0200	1594661865524	166			3.36	3.06			50058022	19884372	6	333.79		333.79		25672.57	139.13	2.37	2.56	4.77	4.60
2020-07-13T19:37:46+0200	1594661866521	166			3.08	2.94			50058001	19884400	6	333.89		333.89		25675.65	139.44	3.25	2.69	6.02	4.65
2020-07-13T19:37:47+0200	1594661867472	166			3.06	2.80			50057982	19884428	6	333.98		333.98		25678.56	136.59	3.09	2.76	5.68	4.65
2020-07-13T19:37:48+0200	1594661868508	166			2.67	2.62			50057962	19884451	6	334.08		334.08		25681.32	143.56	3.62	2.84	5.79	4.79
2020-07-13T19:37:49+0200	1594661869532	166			2.29	2.49			50057947	19884474	6	334.16		334.16		25683.66	135.45	3.42	2.91	4.69	5.00
2020-07-13T19:37:50+0200	1594661870512	165			2.36	2.44			50057933	19884498	6	334.23		334.23		25685.98	132.26	3.02	2.98	4.29	5.11
2020-07-13T19:37:51+0200	1594661871534	165			2.28	2.55			50057916	19884517	6	334.29		334.29		25688.30	144.34	2.58	3.06	3.52	5.26
2020-07-13T19:37:52+0200	1594661872533	166			2.29	2.78			50057901	19884539	7	334.35		334.35		25690.59	136.72	2.62	3.07	3.60	5.28
2020-07-13T19:37:53+0200	1594661873505	166			2.74	2.92			50057886	19884568	7	334.43		334.43		25693.25	128.86	3.01	3.10	4.94	5.38
2020-07-13T19:37:54+0200	1594661874535	166			3.36	3.10			50057873	19884612	7	334.52		334.52		25696.71	114.71	2.60	3.09	5.24	5.44
2020-07-13T19:37:55+0200	1594661875509	166			3.67	3.26			50057859	19884657	6	334.62		334.62		25700.28	115.85	2.80	3.10	6.16	5.62
2020-07-13T19:37:56+0200	1594661876500	166			3.22	3.36			50057845	19884696	6	334.73		334.73		25703.47	119.21	3.45	3.15	6.66	5.80
2020-07-13T19:37:57+0200	1594661877509	166			3.34	3.32			50057834	19884740	7	334.84		334.84		25706.84	111.28	3.26	3.20	6.54	6.09
2020-07-13T19:37:58+0200	1594661878556	166			3.22	3.25			50057819	19884781	7	334.95		334.95		25710.21	119.68	3.27	3.24	6.30	6.46
2020-07-13T19:37:59+0200	1594661879514	166			3.36	3.22			50057807	19884822	7	335.06		335.06		25713.43	114.51	3.42	3.25	6.89	6.75
2020-07-13T19:38:00+0200	1594661880521	165			3.11	3.23			50057797	19884863	7	335.17		335.17		25716.56	110.80	3.51	3.29	6.55	7.02
2020-07-13T19:38:01+0200	1594661881498	165			3.27	3.39			50057780	19884899	7	335.28		335.28		25719.75	126.34	3.45	3.33	6.76	7.30
2020-07-13T19:38:02+0200	1594661882512	163			3.02	3.57			50057770	19884939	8	335.39		335.39		25722.81	111.28	3.59	3.31	6.51	7.85
2020-07-13T19:38:03+0200	1594661883462	163			3.46	3.80			50057770	19884985	8	335.50		335.50		25726.10	90.00	3.35	3.38	6.95	8.66
2020-07-13T19:38:04+0200	1594661884509	163			4.13	4.05			50057765	19885045	8	335.64		335.64		25730.41	97.40	3.24	3.43	8.02	9.44
2020-07-13T19:38:05+0200	1594661885497	162			4.44	4.69			50057760	19885106	7	335.78		335.78		25734.80	97.28	3.19	3.50	8.50	10.46
2020-07-13T19:38:06+0200	1594661886503	162			4.43	5.29			50057755	19885168	7	335.92		335.92		25739.27	97.16	3.14	3.63	8.35	11.72
2020-07-13T19:38:07+0200	1594661887503	162			4.83	5.77			50057761	19885235	8	336.08		336.08		25744.09	82.06	3.31	3.77	9.60	12.60
2020-07-13T19:38:08+0200	1594661888500	162			6.81	6.39			50057759	19885330	7	336.30		336.30		25750.88	91.88	3.24	3.87	13.24	13.15
2020-07-13T19:38:09+0200	1594661889496	162			7.14	6.97			50057752	19885429	6	336.57		336.57		25757.99	96.28	3.80	3.98	16.27	13.43
2020-07-13T19:38:10+0200	1594661890501	161			6.98	7.07			50057747	19885527	6	336.83		336.83		25765.01	94.54	3.70	4.08	15.52	13.36
2020-07-13T19:38:11+0200	1594661891500	161			8.18	6.64			50057740	19885641	7	337.15		337.15		25773.18	95.46	3.91	4.20	19.22	13.30
2020-07-13T19:38:12+0200	1594661892505	159			7.86	5.97			50057728	19885750	7	337.51		337.51		25781.08	99.73	4.56	4.32	21.49	13.23
2020-07-13T19:38:13+0200	1594661893545	159			5.53	5.15			50057718	19885829	7	337.81		337.81		25786.83	101.15	5.22	4.46	17.31	13.01
2020-07-13T19:38:14+0200	1594661894508	159			4.12	4.16			50057700	19885877	8	338.02		338.02		25790.80	120.29	5.29	4.65	13.08	12.50
2020-07-13T19:38:15+0200	1594661895482	159			3.01	3.23			50057682	19885907	7	338.19		338.19		25793.73	133.06	5.80	4.82	10.47	11.75
2020-07-13T19:38:16+0200	1594661896496	159			2.14	2.61			50057665	19885922	8	338.31		338.31		25795.90	150.47	5.52	5.02	7.10	11.18
2020-07-13T19:38:17+0200	1594661897498	161			2.24	2.29			50057648	19885939	8	338.44		338.44		25798.15	147.30	5.79	5.28	7.78	10.31
2020-07-13T19:38:18+0200	1594661898521	161			2.34	2.17			50057633	19885963	7	338.57		338.57		25800.54	134.23	5.44	5.46	7.62	9.02
2020-07-13T19:38:19+0200	1594661899498	161			1.84	2.27			50057628	19885987	7	338.68		338.68		25802.34	107.98	6.11	5.49	6.76	7.99
2020-07-13T19:38:20+0200	1594661900450	163			2.16	2.35			50057620	19886013	7	338.79		338.79		25804.40	115.61	5.34	5.48	6.93	7.51
2020-07-13T19:38:21+0200	1594661901494	163			2.25	2.27			50057610	19886042	7	338.92		338.92		25806.75	118.24	5.53	5.55	7.47	7.48
2020-07-13T19:38:22+0200	1594661902523	165			2.78	2.25			50057608	19886082	8	339.07		339.07		25809.61	94.45	5.24	5.62	8.75	7.55
2020-07-13T19:38:23+0200	1594661903491	165			2.68	2.28			50057605	19886118	7	339.21		339.21		25812.20	97.40	5.40	5.63	8.68	7.55
2020-07-13T19:38:24+0200	1594661904481	165			1.88	2.33			50057604	19886144	8	339.31		339.31		25814.06	93.43	5.38	5.65	6.06	7.61
2020-07-13T19:38:25+0200	1594661905492	167			1.73	2.20			50057601	19886168	8	339.40		339.40		25815.81	101.02	5.16	5.75	5.34	7.64
2020-07-13T19:38:26+0200	1594661906498	167			2.34	2.12			50057596	19886200	8	339.52		339.52		25818.16	103.68	5.10	5.86	7.16	7.58
2020-07-13T19:38:27+0200	1594661907507	169			2.58	2.22			50057592	19886236	8	339.69		339.69		25820.77	99.82	6.52	5.93	10.11	7.50
2020-07-13T19:38:28+0200	1594661908491	169			2.03	2.18			50057591	19886264	8	339.82		339.82		25822.77	93.18	6.49	6.13	7.93	7.65
2020-07-13T19:38:29+0200	1594661909504	169			2.16	2.04			50057583	19886292	8	339.95		339.95		25824.96	113.99	5.94	6.27	7.70	7.69
2020-07-13T19:38:30+0200	1594661910499	172			2.51	1.88			50057574	19886324	8	340.09		340.09		25827.45	113.66	5.61	6.34	8.44	7.69
2020-07-13T19:38:31+0200	1594661911518	172			1.49	1.96			50057572	19886345	8	340.21		340.21		25828.97	98.44	7.92	6.42	7.07	7.71
2020-07-13T19:38:32+0200	1594661912481	173			1.44	1.97			50057565	19886361	9	340.31		340.31		25830.35	124.27	7.23	6.55	6.23	7.49
2020-07-13T19:38:33+0200	1594661913493	173			1.67	1.82			50057558	19886382	8	340.42		340.42		25832.04	117.44	6.51	6.46	6.52	6.92
2020-07-13T19:38:34+0200	1594661914523	173			2.45	1.82			50057547	19886413	7	340.60		340.60		25834.57	118.93	7.12	6.35	10.49	6.35
2020-07-13T19:38:35+0200	1594661915506	174			2.23	1.78			50057532	19886433	7	340.75		340.75		25836.76	139.44	6.83	6.14	9.16	5.65
2020-07-13T19:38:36+0200	1594661916491	174			1.60	1.69			50057521	19886447	7	340.85		340.85		25838.34	140.75	6.33	5.95	6.09	5.06
2020-07-13T19:38:37+0200	1594661917481	175			1.46	1.37			50057515	19886465	7	340.94		340.94		25839.79	117.44	6.22	5.51	5.45	4.52
2020-07-13T19:38:38+0200	1594661918512	175			1.25	1.10			50057507	19886478	7	341.02		341.02		25841.07	133.79	6.22	5.09	4.66	4.04
2020-07-13T19:38:39+0200	1594661919478	175			1.09	1.02			50057500	19886488	7	341.07		341.07		25842.13	137.47	4.73	4.71	3.11	3.55
2020-07-13T19:38:40+0200	1594661920487	176			0.62	0.92			50057495	19886492	6	341.09		341.09		25842.76	152.81	3.20	4.13	1.19	2.81
2020-07-13T19:38:41+0200	1594661921497	176			0.61	0.86			50057497	19886500	7	341.08		341.08		25843.37	68.72	-1.63	3.60	-0.59	2.25
2020-07-13T19:38:42+0200	1594661922481	176			1.07	0.83			50057505	19886508	6	341.10		341.10		25844.43	32.70	1.89	3.19	1.22	1.90
2020-07-13T19:38:43+0200	1594661923476	176			0.89	0.89			50057512	19886514	6	341.11		341.11		25845.31	28.82	1.13	3.01	0.60	1.90
2020-07-13T19:38:44+0200	1594661924499	176			0.91	0.98			50057513	19886527	7	341.12		341.12		25846.25	83.17	1.07	2.91	0.59	2.05
2020-07-13T19:38:45+0200	1594661925491	176			0.86	0.97			50057513	19886539	6	341.13		341.13		25847.11	90.00	1.17	3.01	0.60	2.50
2020-07-13T19:38:46+0200	1594661926501	176			1.01	1.18			50057511	19886553	6	341.16		341.16		25848.13	102.54	2.93	3.17	1.78	3.10
2020-07-13T19:38:47+0200	1594661927496	177			1.15	1.49			50057517	19886566	6	341.20		341.20		25849.27	54.29	3.50	3.36	2.41	3.76
2020-07-13T19:38:48+0200	1594661928478	177			1.00	1.95			50057523	19886576	6	341.23		341.23		25850.25	46.94	3.07	3.47	1.83	4.30
